ticket_id,created_date,created_time,closed_date,closed_time,status,priority,category,error_code
1326,2/13/2025,4:17:00 PM,2/13/2025,11:00:00 PM,Closed,Medium,Network,NET_408
1327,2/14/2025,9:57:00 AM,,,In Progress,Medium,Payment,PAY_401
1328,2/14/2025,10:20:00 AM,2/14/2025,12:08:00 PM,Closed,Low,Login,AUTH_403
1329,2/14/2025,11:39:00 AM,2/14/2025,1:48:00 PM,Closed,Medium,Login,AUTH_429
1330,2/14/2025,12:36:00 PM,2/14/2025,8:54:00 PM,Closed,Low,General,GEN_200
1331,2/14/2025,2:01:00 PM,2/14/2025,5:11:00 PM,Closed,Medium,Payment,PAY_504
1332,2/14/2025,2:15:00 PM,,,In Progress,High,Network,NET_500
1333,2/14/2025,5:18:00 PM,,,Open,Medium,Network,NET_503
1334,2/14/2025,7:24:00 PM,2/14/2025,11:59:00 PM,Closed,Medium,Network,NET_503
1335,2/15/2025,5:13:00 PM,2/15/2025,10:22:00 PM,Closed,Medium,Login,AUTH_429
1336,2/16/2025,9:41:00 AM,,,Open,Low,Reporting,REP_400
1337,2/16/2025,11:37:00 AM,,,In Progress,High,Account,ACC_404
1338,2/16/2025,4:50:00 PM,,,In Progress,Medium,Login,AUTH_429
1339,2/16/2025,5:13:00 PM,,,Open,Low,Payment,PAY_500
1340,2/16/2025,5:39:00 PM,2/16/2025,11:08:00 PM,Closed,Medium,Login,AUTH_500
1341,2/17/2025,9:55:00 AM,2/17/2025,3:57:00 PM,Closed,Medium,Payment,PAY_500
1342,2/17/2025,10:09:00 AM,,,In Progress,Medium,General,GEN_200
1343,2/17/2025,10:51:00 AM,,,Open,Low,Login,AUTH_429
1344,2/17/2025,11:28:00 AM,,,In Progress,Medium,Reporting,REP_408
1345,2/17/2025,12:18:00 PM,2/17/2025,2:16:00 PM,Closed,High,Login,AUTH_429
1346,2/17/2025,1:41:00 PM,,,Open,Medium,Login,AUTH_403
1347,2/17/2025,1:53:00 PM,,,In Progress,Low,General,GEN_500
1348,2/17/2025,3:50:00 PM,,,Open,Medium,General,GEN_100
1349,2/17/2025,6:13:00 PM,,,In Progress,Medium,Payment,PAY_401
1350,2/18/2025,10:59:00 AM,,,In Progress,Low,Network,NET_502
1351,2/18/2025,11:15:00 AM,2/18/2025,12:26:00 PM,Closed,Medium,Account,ACC_401
1352,2/18/2025,2:46:00 PM,,,In Progress,Medium,General,GEN_200
1353,2/18/2025,3:28:00 PM,,,Open,Low,Account,ACC_400
1354,2/18/2025,3:45:00 PM,,,Open,High,Login,AUTH_404
1355,2/18/2025,7:05:00 PM,,,In Progress,Low,Login,AUTH_401
1356,2/18/2025,7:41:00 PM,,,Open,Medium,Network,NET_408
1357,2/19/2025,8:24:00 AM,,,Open,Medium,Network,NET_503
1358,2/19/2025,9:56:00 AM,,,Open,Low,Network,NET_503
1359,2/19/2025,11:57:00 AM,,,Open,Low,Reporting,REP_408
1360,2/19/2025,1:35:00 PM,,,In Progress,Medium,General,GEN_500
1361,2/19/2025,2:20:00 PM,,,In Progress,Medium,Login,AUTH_403
1362,2/19/2025,2:31:00 PM,2/19/2025,5:24:00 PM,Closed,High,Login,AUTH_401
1363,2/19/2025,3:15:00 PM,,,Open,High,Login,AUTH_429
1364,2/19/2025,4:01:00 PM,2/19/2025,5:52:00 PM,Closed,High,Login,AUTH_429
1365,2/19/2025,4:02:00 PM,,,Open,Medium,General,GEN_500
1366,2/19/2025,6:52:00 PM,,,In Progress,Medium,Login,AUTH_403
1367,2/20/2025,9:31:00 AM,,,Open,Medium,Reporting,REP_400
1368,2/20/2025,10:34:00 AM,2/20/2025,4:17:00 PM,Closed,Medium,Payment,PAY_504
1369,2/20/2025,3:34:00 PM,2/20/2025,7:36:00 PM,Closed,Medium,Network,NET_503
1370,2/20/2025,4:02:00 PM,,,In Progress,Low,Account,ACC_404
1371,2/20/2025,4:04:00 PM,,,In Progress,Medium,Login,AUTH_500
1372,2/20/2025,4:38:00 PM,,,In Progress,High,Network,NET_502
1373,2/20/2025,4:45:00 PM,,,In Progress,Low,General,GEN_100
1374,2/20/2025,5:33:00 PM,2/20/2025,8:17:00 PM,Closed,Low,Login,AUTH_401
1375,2/20/2025,5:57:00 PM,2/20/2025,11:59:00 PM,Closed,Low,General,GEN_100
1376,2/20/2025,6:27:00 PM,,,Open,Low,Login,AUTH_500
1377,2/20/2025,7:42:00 PM,,,In Progress,Medium,Account,ACC_400
1378,2/21/2025,8:07:00 AM,,,Open,High,General,GEN_500
1379,2/21/2025,9:26:00 AM,,,In Progress,Medium,Payment,PAY_504
1380,2/21/2025,9:26:00 AM,2/21/2025,4:26:00 PM,Closed,Medium,Login,AUTH_404
1381,2/21/2025,9:40:00 AM,,,Open,High,Payment,PAY_502
1382,2/21/2025,10:52:00 AM,,,In Progress,High,Account,ACC_409
1383,2/21/2025,11:19:00 AM,,,Open,Low,Account,ACC_400
1384,2/21/2025,2:55:00 PM,,,Open,Medium,Login,AUTH_429
1385,2/21/2025,3:28:00 PM,,,In Progress,Medium,General,GEN_200
1386,2/21/2025,3:46:00 PM,,,Open,Medium,Account,ACC_404
1387,2/21/2025,4:24:00 PM,,,In Progress,Medium,Reporting,REP_408
1388,2/21/2025,5:40:00 PM,,,Open,Medium,Network,NET_429
1389,2/22/2025,10:03:00 AM,,,In Progress,High,Login,AUTH_429
1390,2/22/2025,11:02:00 AM,2/22/2025,1:16:00 PM,Closed,High,Payment,PAY_500
1391,2/22/2025,12:32:00 PM,2/22/2025,9:48:00 PM,Closed,Low,Login,AUTH_429
1392,2/22/2025,2:41:00 PM,2/22/2025,5:39:00 PM,Closed,Medium,Reporting,REP_404
1393,2/22/2025,4:07:00 PM,2/22/2025,8:32:00 PM,Closed,Medium,Account,ACC_404
1394,2/22/2025,7:04:00 PM,,,Open,Low,Login,AUTH_429
1395,2/23/2025,11:32:00 AM,,,In Progress,Low,Payment,PAY_504
1396,2/23/2025,3:42:00 PM,,,In Progress,Medium,Account,ACC_500
1397,2/23/2025,3:45:00 PM,,,Open,Medium,General,GEN_300
1398,2/23/2025,5:00:00 PM,,,In Progress,Low,General,GEN_500
1399,2/24/2025,9:43:00 AM,,,Open,Low,Login,AUTH_403
1400,2/24/2025,9:50:00 AM,,,In Progress,Low,General,GEN_200
1401,2/24/2025,10:08:00 AM,,,In Progress,Low,Login,AUTH_403
1402,2/24/2025,10:15:00 AM,2/24/2025,10:43:00 AM,Closed,High,General,GEN_100
1403,2/24/2025,11:05:00 AM,,,Open,Medium,Reporting,REP_408
1404,2/24/2025,12:20:00 PM,,,In Progress,Medium,Account,ACC_401
1405,2/24/2025,2:01:00 PM,2/24/2025,2:54:00 PM,Closed,Medium,Login,AUTH_404
1406,2/24/2025,3:28:00 PM,,,Open,Medium,Payment,PAY_504
1407,2/24/2025,4:02:00 PM,,,In Progress,Medium,Payment,PAY_400
1408,2/24/2025,4:34:00 PM,2/24/2025,8:44:00 PM,Closed,Medium,Login,AUTH_404
1409,2/24/2025,5:43:00 PM,,,In Progress,Medium,Payment,PAY_409
1410,2/24/2025,6:55:00 PM,,,In Progress,Medium,Payment,PAY_402
1411,2/25/2025,8:59:00 AM,,,In Progress,Medium,General,GEN_500
1412,2/25/2025,9:15:00 AM,,,Open,Medium,Payment,PAY_504
1413,2/25/2025,9:48:00 AM,2/25/2025,3:30:00 PM,Closed,Medium,Payment,PAY_409
1414,2/25/2025,9:56:00 AM,2/25/2025,12:38:00 PM,Closed,High,Login,AUTH_404
1415,2/25/2025,11:07:00 AM,2/25/2025,2:23:00 PM,Closed,Low,General,GEN_200
1416,2/25/2025,11:30:00 AM,,,In Progress,High,Network,NET_429
1417,2/25/2025,1:13:00 PM,,,In Progress,Medium,Payment,PAY_502
1418,2/25/2025,1:18:00 PM,,,Open,Medium,Login,AUTH_500
1419,2/25/2025,2:45:00 PM,,,Open,Low,Payment,PAY_500
1420,2/25/2025,5:01:00 PM,2/25/2025,6:29:00 PM,Closed,High,Account,ACC_500
1421,2/25/2025,7:03:00 PM,,,Open,Medium,General,GEN_300
1422,2/26/2025,11:01:00 AM,2/26/2025,9:08:00 PM,Closed,Low,Payment,PAY_500
1423,2/26/2025,1:12:00 PM,,,In Progress,High,Payment,PAY_409
1424,2/26/2025,2:03:00 PM,2/26/2025,9:06:00 PM,Closed,Medium,Login,AUTH_403
1425,2/26/2025,6:11:00 PM,,,Open,Medium,Account,ACC_409
1426,2/26/2025,6:40:00 PM,2/26/2025,7:15:00 PM,Closed,High,Payment,PAY_409
1427,2/26/2025,7:25:00 PM,,,Open,Low,Login,AUTH_403
1428,2/27/2025,10:21:00 AM,2/27/2025,1:20:00 PM,Closed,High,Reporting,REP_500
1429,2/27/2025,10:27:00 AM,2/27/2025,5:32:00 PM,Closed,Medium,Login,AUTH_401
1430,2/27/2025,10:44:00 AM,2/27/2025,1:05:00 PM,Closed,High,Payment,PAY_401
1431,2/27/2025,11:18:00 AM,,,In Progress,Medium,Payment,PAY_500
1432,2/27/2025,11:22:00 AM,,,In Progress,Medium,Payment,PAY_504
1433,2/27/2025,1:12:00 PM,,,Open,Medium,General,GEN_200
1434,2/27/2025,1:13:00 PM,,,Open,Medium,Account,ACC_400
1435,2/27/2025,3:05:00 PM,,,In Progress,Medium,General,GEN_100
1436,2/27/2025,3:51:00 PM,2/27/2025,9:14:00 PM,Closed,Medium,General,GEN_500
1437,2/27/2025,4:11:00 PM,2/27/2025,11:59:00 PM,Closed,Low,Login,AUTH_500
1438,2/27/2025,6:54:00 PM,2/27/2025,10:57:00 PM,Closed,Medium,Payment,PAY_504
1439,2/27/2025,7:05:00 PM,2/27/2025,11:59:00 PM,Closed,Low,Payment,PAY_502
1440,2/28/2025,8:25:00 AM,,,In Progress,Medium,Login,AUTH_404
1441,2/28/2025,8:57:00 AM,2/28/2025,12:24:00 PM,Closed,Medium,Payment,PAY_402
1442,2/28/2025,9:05:00 AM,,,Open,Low,General,GEN_200
1443,2/28/2025,12:13:00 PM,2/28/2025,2:07:00 PM,Closed,Medium,Payment,PAY_504
1444,2/28/2025,2:20:00 PM,2/28/2025,3:16:00 PM,Closed,High,General,GEN_500
1445,2/28/2025,3:26:00 PM,,,Open,Low,General,GEN_300
1446,2/28/2025,7:19:00 PM,,,Open,Low,Login,AUTH_401
1447,3/1/2025,10:08:00 AM,,,In Progress,Medium,Payment,PAY_502
1448,3/1/2025,4:39:00 PM,3/1/2025,6:52:00 PM,Closed,High,Account,ACC_400
1449,3/1/2025,6:12:00 PM,3/1/2025,11:40:00 PM,Closed,Low,Login,AUTH_403
1450,3/1/2025,7:27:00 PM,,,Open,Low,Payment,PAY_504
1451,3/2/2025,10:10:00 AM,,,Open,Low,Payment,PAY_502
1452,3/2/2025,1:52:00 PM,3/2/2025,4:02:00 PM,Closed,High,General,GEN_200
1453,3/2/2025,4:56:00 PM,,,Open,Medium,Network,NET_500
1454,3/3/2025,10:10:00 AM,3/3/2025,3:46:00 PM,Closed,Medium,General,GEN_300
1455,3/3/2025,10:35:00 AM,,,In Progress,Medium,Payment,PAY_502
1456,3/3/2025,11:09:00 AM,3/3/2025,4:57:00 PM,Closed,Low,General,GEN_500
1457,3/3/2025,11:37:00 AM,,,In Progress,High,General,GEN_500
1458,3/3/2025,11:45:00 AM,3/3/2025,2:03:00 PM,Closed,High,Payment,PAY_400
1459,3/3/2025,12:36:00 PM,,,In Progress,Medium,Account,ACC_409
1460,3/3/2025,2:03:00 PM,,,In Progress,Medium,Account,ACC_500
1461,3/3/2025,3:36:00 PM,3/3/2025,6:27:00 PM,Closed,Medium,Payment,PAY_409
1462,3/3/2025,3:55:00 PM,3/3/2025,8:21:00 PM,Closed,Low,Account,ACC_401
1463,3/3/2025,5:47:00 PM,,,Open,Low,General,GEN_300
1464,3/4/2025,10:21:00 AM,,,In Progress,Low,Login,AUTH_401
1465,3/4/2025,1:53:00 PM,3/4/2025,5:57:00 PM,Closed,Medium,Payment,PAY_502
1466,3/4/2025,4:20:00 PM,3/4/2025,11:55:00 PM,Closed,Medium,Account,ACC_404
1467,3/4/2025,5:06:00 PM,3/4/2025,6:23:00 PM,Closed,High,Account,ACC_400
1468,3/4/2025,5:09:00 PM,,,Open,Low,Login,AUTH_429
1469,3/4/2025,5:17:00 PM,,,In Progress,Medium,Payment,PAY_400
1470,3/4/2025,6:11:00 PM,,,In Progress,High,Login,AUTH_401
1471,3/4/2025,7:41:00 PM,,,In Progress,High,Account,ACC_400
1472,3/5/2025,9:07:00 AM,,,Open,Low,Network,NET_502
1473,3/5/2025,10:06:00 AM,3/5/2025,10:06:00 PM,Closed,Low,Network,NET_503
1474,3/5/2025,12:14:00 PM,,,In Progress,Medium,Login,AUTH_500
1475,3/5/2025,4:33:00 PM,3/5/2025,11:59:00 PM,Closed,Low,Payment,PAY_400
1476,3/5/2025,5:57:00 PM,,,Open,Medium,Payment,PAY_502
1477,3/5/2025,6:21:00 PM,,,In Progress,Low,Login,AUTH_403
1478,3/5/2025,6:31:00 PM,3/5/2025,7:23:00 PM,Closed,High,Payment,PAY_409
1479,3/5/2025,6:36:00 PM,3/5/2025,11:59:00 PM,Closed,Medium,General,GEN_500
1480,3/5/2025,7:34:00 PM,3/5/2025,11:59:00 PM,Closed,Low,Payment,PAY_401
1481,3/6/2025,9:26:00 AM,,,Open,Low,Login,AUTH_401
1482,3/6/2025,10:41:00 AM,,,In Progress,Medium,General,GEN_500
1483,3/6/2025,11:33:00 AM,,,Open,Medium,Payment,PAY_502
1484,3/6/2025,12:21:00 PM,3/6/2025,11:22:00 PM,Closed,Low,Payment,PAY_504
1485,3/6/2025,12:21:00 PM,,,In Progress,Medium,Account,ACC_404
1486,3/6/2025,12:42:00 PM,3/6/2025,6:16:00 PM,Closed,Medium,Payment,PAY_400
1487,3/6/2025,1:46:00 PM,3/6/2025,5:18:00 PM,Closed,Medium,Account,ACC_400
1488,3/6/2025,2:00:00 PM,,,Open,Medium,Payment,PAY_402
1489,3/6/2025,3:46:00 PM,,,In Progress,Medium,Payment,PAY_409
1490,3/6/2025,5:32:00 PM,3/6/2025,8:20:00 PM,Closed,Low,General,GEN_500
1491,3/6/2025,5:43:00 PM,3/6/2025,10:22:00 PM,Closed,Medium,General,GEN_100
1492,3/6/2025,6:47:00 PM,,,Open,Medium,Payment,PAY_500
1493,3/6/2025,7:04:00 PM,3/6/2025,9:44:00 PM,Closed,High,Account,ACC_401
1494,3/7/2025,9:23:00 AM,,,In Progress,High,Payment,PAY_504
1495,3/7/2025,9:52:00 AM,,,In Progress,Medium,Login,AUTH_404
1496,3/7/2025,2:51:00 PM,3/7/2025,5:03:00 PM,Closed,High,Network,NET_408
1497,3/7/2025,2:59:00 PM,3/7/2025,11:59:00 PM,Closed,Low,Network,NET_429
1498,3/7/2025,4:04:00 PM,3/7/2025,9:21:00 PM,Closed,Low,Network,NET_408
1499,3/7/2025,5:53:00 PM,,,In Progress,Medium,General,GEN_300
1500,3/7/2025,6:38:00 PM,,,Open,High,Network,NET_408
1501,3/7/2025,6:58:00 PM,3/7/2025,11:59:00 PM,Closed,Medium,Payment,PAY_409
1502,3/7/2025,7:12:00 PM,,,Open,Low,Login,AUTH_500
1503,3/8/2025,8:29:00 AM,,,Open,Low,Account,ACC_404
1504,3/8/2025,9:12:00 AM,,,In Progress,Medium,Network,NET_502
1505,3/8/2025,11:07:00 AM,,,In Progress,Medium,Login,AUTH_429
1506,3/8/2025,11:14:00 AM,3/8/2025,12:15:00 PM,Closed,High,Login,AUTH_429
1507,3/8/2025,2:03:00 PM,,,In Progress,Medium,Login,AUTH_404
1508,3/8/2025,3:30:00 PM,,,In Progress,High,Login,AUTH_401
1509,3/8/2025,6:33:00 PM,,,In Progress,Low,Payment,PAY_409
1510,3/9/2025,8:30:00 AM,,,Open,Medium,Payment,PAY_402
1511,3/9/2025,2:27:00 PM,,,Open,High,Network,NET_500
1512,3/9/2025,4:05:00 PM,,,Open,High,Login,AUTH_404
1513,3/9/2025,6:24:00 PM,,,Open,Medium,Payment,PAY_401
1514,3/10/2025,8:34:00 AM,,,Open,Medium,Login,AUTH_429
1515,3/10/2025,8:58:00 AM,,,In Progress,Medium,Reporting,REP_400
1516,3/10/2025,9:16:00 AM,,,Open,Low,General,GEN_200
1517,3/10/2025,9:26:00 AM,,,Open,Medium,Account,ACC_500
1518,3/10/2025,10:03:00 AM,3/10/2025,4:31:00 PM,Closed,Medium,Login,AUTH_429
1519,3/10/2025,10:49:00 AM,,,Open,Medium,Login,AUTH_404
1520,3/10/2025,11:20:00 AM,,,Open,Low,Payment,PAY_500
1521,3/10/2025,2:08:00 PM,,,In Progress,Low,Reporting,REP_400
1522,3/10/2025,3:10:00 PM,3/10/2025,3:47:00 PM,Closed,Medium,General,GEN_500
1523,3/10/2025,5:08:00 PM,3/10/2025,6:41:00 PM,Closed,Medium,Account,ACC_404
1524,3/10/2025,6:37:00 PM,,,In Progress,Medium,Reporting,REP_500
1525,3/10/2025,6:45:00 PM,,,In Progress,Medium,Payment,PAY_500
1526,3/10/2025,7:47:00 PM,3/10/2025,8:28:00 PM,Closed,Medium,General,GEN_200
1527,3/11/2025,10:26:00 AM,,,Open,Medium,Login,AUTH_404
1528,3/11/2025,1:03:00 PM,,,In Progress,Medium,Network,NET_500
1529,3/11/2025,5:41:00 PM,,,In Progress,Medium,Account,ACC_409
1530,3/11/2025,6:19:00 PM,3/11/2025,11:59:00 PM,Closed,Medium,Account,ACC_409
1531,3/11/2025,7:05:00 PM,,,Open,Medium,Payment,PAY_402
1532,3/11/2025,7:34:00 PM,,,Open,Medium,Login,AUTH_500
1533,3/12/2025,8:21:00 AM,,,In Progress,Medium,Login,AUTH_404
1534,3/12/2025,9:53:00 AM,3/12/2025,3:49:00 PM,Closed,Medium,Reporting,REP_404
1535,3/12/2025,10:05:00 AM,3/12/2025,10:35:00 AM,Closed,Medium,Payment,PAY_504
1536,3/12/2025,11:13:00 AM,3/12/2025,2:20:00 PM,Closed,Low,Payment,PAY_400
1537,3/12/2025,11:23:00 AM,,,In Progress,Low,General,GEN_500
1538,3/12/2025,12:36:00 PM,,,Open,Medium,Login,AUTH_429
1539,3/12/2025,1:19:00 PM,,,In Progress,High,Login,AUTH_404
1540,3/12/2025,1:48:00 PM,3/12/2025,3:02:00 PM,Closed,Medium,General,GEN_100
1541,3/12/2025,3:59:00 PM,3/12/2025,11:59:00 PM,Closed,Low,Payment,PAY_504
1542,3/12/2025,5:25:00 PM,,,In Progress,Medium,Account,ACC_401
1543,3/12/2025,7:22:00 PM,,,Open,Medium,Payment,PAY_409
1544,3/12/2025,7:59:00 PM,,,Open,Medium,Account,ACC_404
1545,3/13/2025,8:52:00 AM,,,In Progress,Low,Payment,PAY_502
1546,3/13/2025,11:50:00 AM,,,In Progress,Low,Login,AUTH_429
1547,3/13/2025,11:52:00 AM,3/13/2025,1:14:00 PM,Closed,Medium,General,GEN_500
1548,3/13/2025,12:40:00 PM,,,Open,Medium,Login,AUTH_404
1549,3/13/2025,1:12:00 PM,,,In Progress,Medium,General,GEN_200
1550,3/13/2025,1:20:00 PM,3/13/2025,11:40:00 PM,Closed,Low,Account,ACC_400
1551,3/13/2025,2:42:00 PM,,,Open,Medium,Payment,PAY_502
1552,3/13/2025,3:16:00 PM,3/13/2025,5:44:00 PM,Closed,High,General,GEN_100
1553,3/13/2025,4:52:00 PM,3/13/2025,7:07:00 PM,Closed,High,Reporting,REP_400
1554,3/13/2025,5:24:00 PM,3/13/2025,7:33:00 PM,Closed,Medium,Payment,PAY_401
1555,3/13/2025,7:09:00 PM,3/13/2025,9:30:00 PM,Closed,Medium,Account,ACC_409
1556,3/14/2025,8:22:00 AM,,,Open,Low,Login,AUTH_429
1557,3/14/2025,10:54:00 AM,3/14/2025,2:44:00 PM,Closed,Medium,Payment,PAY_500
1558,3/14/2025,11:37:00 AM,3/14/2025,6:47:00 PM,Closed,Medium,Network,NET_503
1559,3/14/2025,2:40:00 PM,3/14/2025,9:04:00 PM,Closed,Medium,Network,NET_429
1560,3/14/2025,3:00:00 PM,,,Open,Low,General,GEN_300
1561,3/14/2025,3:50:00 PM,3/14/2025,4:50:00 PM,Closed,Medium,General,GEN_200
1562,3/14/2025,6:31:00 PM,,,In Progress,Medium,Payment,PAY_502
1563,3/14/2025,7:37:00 PM,,,In Progress,Medium,Payment,PAY_401
1564,3/15/2025,12:22:00 PM,3/15/2025,7:59:00 PM,Closed,Medium,Payment,PAY_500
1565,3/16/2025,9:04:00 AM,3/16/2025,10:07:00 AM,Closed,High,Payment,PAY_502
1566,3/16/2025,1:55:00 PM,,,Open,Medium,General,GEN_200
1567,3/16/2025,3:17:00 PM,,,Open,Medium,Payment,PAY_502
1568,3/16/2025,4:07:00 PM,,,Open,Low,General,GEN_300
1569,3/17/2025,8:16:00 AM,,,In Progress,Low,Payment,PAY_401
1570,3/17/2025,9:43:00 AM,,,Open,Low,General,GEN_200
1571,3/17/2025,9:58:00 AM,,,Open,Medium,Login,AUTH_403
1572,3/17/2025,10:35:00 AM,,,In Progress,Medium,Payment,PAY_402
1573,3/17/2025,10:50:00 AM,3/17/2025,4:26:00 PM,Closed,Medium,General,GEN_100
1574,3/17/2025,11:01:00 AM,,,In Progress,Low,Network,NET_503
1575,3/17/2025,11:07:00 AM,,,Open,Medium,Login,AUTH_401
1576,3/17/2025,11:49:00 AM,,,In Progress,Medium,Reporting,REP_500
1577,3/17/2025,2:17:00 PM,3/17/2025,4:48:00 PM,Closed,High,Network,NET_503
1578,3/17/2025,2:48:00 PM,,,In Progress,Medium,Network,NET_502
1579,3/17/2025,3:44:00 PM,3/17/2025,7:32:00 PM,Closed,Medium,General,GEN_200
1580,3/17/2025,4:55:00 PM,,,Open,Low,Account,ACC_404
1581,3/17/2025,5:00:00 PM,,,In Progress,Low,Payment,PAY_504
1582,3/17/2025,6:13:00 PM,3/17/2025,9:37:00 PM,Closed,Medium,Payment,PAY_409
1583,3/17/2025,7:26:00 PM,,,In Progress,Medium,Login,AUTH_401
1584,3/18/2025,8:04:00 AM,,,In Progress,Low,Reporting,REP_404
1585,3/18/2025,8:14:00 AM,,,In Progress,Medium,Account,ACC_500
1586,3/18/2025,12:01:00 PM,3/18/2025,12:38:00 PM,Closed,Medium,Login,AUTH_429
1587,3/18/2025,12:07:00 PM,,,Open,Medium,Account,ACC_404
1588,3/18/2025,2:00:00 PM,,,Open,Low,General,GEN_200
1589,3/18/2025,3:01:00 PM,,,In Progress,Medium,Payment,PAY_402
1590,3/18/2025,3:38:00 PM,,,Open,Medium,Reporting,REP_400
1591,3/18/2025,5:25:00 PM,,,In Progress,High,Reporting,REP_404
1592,3/18/2025,5:32:00 PM,3/18/2025,6:45:00 PM,Closed,High,Reporting,REP_400
1593,3/18/2025,5:55:00 PM,,,In Progress,Low,Reporting,REP_404
1594,3/18/2025,7:12:00 PM,3/18/2025,11:59:00 PM,Closed,Medium,Reporting,REP_500
1595,3/19/2025,8:38:00 AM,3/19/2025,4:13:00 PM,Closed,Medium,Payment,PAY_504
1596,3/19/2025,8:43:00 AM,,,Open,Medium,General,GEN_200
1597,3/19/2025,9:25:00 AM,,,Open,Low,Network,NET_500
1598,3/19/2025,9:32:00 AM,3/19/2025,10:11:00 AM,Closed,Medium,Payment,PAY_409
1599,3/19/2025,10:16:00 AM,3/19/2025,12:54:00 PM,Closed,Medium,Login,AUTH_401
1600,3/19/2025,11:06:00 AM,,,In Progress,Medium,General,GEN_100
1601,3/19/2025,3:00:00 PM,,,In Progress,High,Payment,PAY_401
1602,3/19/2025,3:06:00 PM,,,Open,Low,Login,AUTH_429
1603,3/19/2025,5:52:00 PM,3/19/2025,10:38:00 PM,Closed,Medium,Network,NET_429
1604,3/19/2025,5:55:00 PM,,,Open,Low,Account,ACC_404
1605,3/19/2025,5:59:00 PM,,,Open,High,Payment,PAY_400
1606,3/19/2025,6:05:00 PM,,,Open,Medium,Payment,PAY_409
1607,3/20/2025,9:38:00 AM,3/20/2025,5:22:00 PM,Closed,Low,Account,ACC_409
1608,3/20/2025,9:48:00 AM,,,In Progress,Low,Account,ACC_500
1609,3/20/2025,11:18:00 AM,,,In Progress,High,Network,NET_502
1610,3/20/2025,12:15:00 PM,,,Open,Medium,General,GEN_300
1611,3/20/2025,12:41:00 PM,3/20/2025,1:50:00 PM,Closed,Medium,Network,NET_503
1612,3/20/2025,2:42:00 PM,,,Open,Low,General,GEN_500
1613,3/20/2025,5:47:00 PM,,,In Progress,Low,Payment,PAY_409
1614,3/20/2025,6:50:00 PM,,,Open,High,Login,AUTH_401
1615,3/20/2025,7:00:00 PM,,,In Progress,Medium,Payment,PAY_500
1616,3/20/2025,7:39:00 PM,,,Open,Medium,General,GEN_100
1617,3/21/2025,8:37:00 AM,3/21/2025,11:28:00 AM,Closed,Low,Network,NET_500
1618,3/21/2025,10:48:00 AM,,,In Progress,High,Login,AUTH_429
1619,3/21/2025,11:31:00 AM,,,Open,Low,Reporting,REP_400
1620,3/21/2025,1:41:00 PM,,,In Progress,Medium,Payment,PAY_401
1621,3/21/2025,1:42:00 PM,3/21/2025,2:05:00 PM,Closed,High,General,GEN_100
1622,3/21/2025,2:23:00 PM,,,In Progress,High,Reporting,REP_500
1623,3/21/2025,2:59:00 PM,,,Open,Medium,Reporting,REP_400
1624,3/21/2025,4:30:00 PM,,,In Progress,Medium,Payment,PAY_409
1625,3/21/2025,4:34:00 PM,,,Open,Medium,Reporting,REP_408
1626,3/21/2025,7:30:00 PM,3/21/2025,11:59:00 PM,Closed,Medium,General,GEN_200
1627,3/22/2025,1:12:00 PM,3/22/2025,5:46:00 PM,Closed,Medium,Payment,PAY_402
1628,3/22/2025,2:57:00 PM,3/22/2025,5:45:00 PM,Closed,Low,Payment,PAY_504
1629,3/22/2025,3:56:00 PM,,,In Progress,Medium,Network,NET_502
1630,3/22/2025,4:28:00 PM,,,In Progress,Medium,General,GEN_300
1631,3/22/2025,5:52:00 PM,3/22/2025,6:39:00 PM,Closed,High,General,GEN_200
1632,3/22/2025,6:37:00 PM,3/22/2025,9:28:00 PM,Closed,High,Account,ACC_404
1633,3/22/2025,7:20:00 PM,,,In Progress,Medium,General,GEN_100
1634,3/23/2025,3:32:00 PM,,,Open,Low,General,GEN_500
1635,3/24/2025,9:28:00 AM,,,Open,Medium,Account,ACC_404
1636,3/24/2025,9:34:00 AM,,,In Progress,Low,Account,ACC_409
1637,3/24/2025,10:30:00 AM,,,In Progress,High,General,GEN_200
1638,3/24/2025,2:15:00 PM,,,In Progress,High,Login,AUTH_401
1639,3/24/2025,3:07:00 PM,,,In Progress,Low,Login,AUTH_404
1640,3/24/2025,3:31:00 PM,,,In Progress,High,Login,AUTH_500
1641,3/24/2025,3:37:00 PM,,,In Progress,Medium,Payment,PAY_400
1642,3/24/2025,4:02:00 PM,,,In Progress,Medium,General,GEN_200
1643,3/24/2025,4:33:00 PM,,,In Progress,Low,General,GEN_500
1644,3/24/2025,5:14:00 PM,,,In Progress,Medium,Login,AUTH_401
1645,3/24/2025,5:51:00 PM,3/24/2025,11:42:00 PM,Closed,Medium,Payment,PAY_502
1646,3/24/2025,6:58:00 PM,,,In Progress,Low,Network,NET_429
1647,3/24/2025,6:59:00 PM,,,Open,Medium,General,GEN_500
1648,3/24/2025,7:55:00 PM,,,In Progress,Medium,Payment,PAY_402
1649,3/25/2025,8:19:00 AM,3/25/2025,9:57:00 AM,Closed,High,Login,AUTH_404
1650,3/25/2025,8:21:00 AM,,,Open,Medium,General,GEN_300
1651,3/25/2025,10:33:00 AM,,,In Progress,Medium,Login,AUTH_401
1652,3/25/2025,10:45:00 AM,,,Open,Medium,Network,NET_502
1653,3/25/2025,11:38:00 AM,,,Open,High,Reporting,REP_408
